registrationid,vendorid,code,name,email,address1,address2,address3,city,state,zipcode,phone,fax,contact,active
3552,3552,3576,PUBLIC ELECTRICAL SUPPLY CORP,,794 SO. BROADWAY,"HICKSVILLE, N.Y. 11801",    433-0180               *,HICKSVILLE,NY,118010000,0004330180,0000000000,,1
3337,3337,3359,PUBLIC SEATING SALES,,P.O. BOX 15,"CENTERPORT, N.Y. 11721",516-754-1488               *,CENTERPORT,NY,117210000,5167541488,0000000000,,1
2163,2163,2182,PUBLISHER'S TOOL BOX,,2310 DARWIN RD,"MADISON, WI 53704",800-390-0461   X 62        *,MADISON,WI,537040000,8003900461,0000000062,,1
4064,4064,4111,PUBLISHING PERFECTION,,W134 N5490 CAMPBELL DR,"MENOMONEE FALL, WI 53051",414-252-5000     252-9120  *,MENOMONEE FALL,WI,530510000,4142525000,0002529120,,1
12650,13128,8041,PUGGI,,6150 MILL ROAD,,,EGG HARBOR TWP.,NJ,08234,609-926-6991,,,1
4402,4402,4467,PULSE PREMIUMS & PROMOTIONS,,25 MONTROSE TERRACE,,,ALLENDALE,NJ,07401,201-675-5226,201-825-3420,,1
6716,6716,7703,PULSE PREMIUMS & PROMOTIONS,,248 WEST STREET,,                           *,SOUTH HACKENSACK,NJ,07606,,,,1
13417,14300,4901,"Pulse Stage Lighting, LLC",bob@oulsestagelighting.com,1484 Ridgeway Street,,,Union,NJ,07083,908-630-0204,,,1
12073,12122,X402,"PUMP AND MOTOR SHOP, INC.",,201 MONTROSE ROAD,,,WESTBURY,NY,11590,516-333-4282,516-334-7451,,1
13635,14670,R300,PUMP EXPRESS,edd@pumpexpress.com,190 MAIN AVENUE,,,WALLINGTON,NJ,07057,800-298-4100,973-246-8167,,1
11816,11849,X161,"PUMPING SERVICES, INC.",,201 LINCOLN BLVD.,P.O. BOX 117,,MIDDLESEX,NJ,08846,732-469-4540,732-469-5912,,1
8905,8905,4815,PURE BLUE SWIM SHOP,,13810 24TH AVENUE N.  SUITE 430,,,MINNEAPOLIS,MN,55441,952-935-6101,952-979-9080,,0
2404,2404,2438,PURE CORP.,,9 OMWELL HILL RD,"MONROE, N.Y. 10950",914-783-8009               *,MONROE,NY,109500000,9147838009,0000000000,,1
3341,3341,3363,PURE CORPORATION,,P.O.BOX 191,"WESTFIELD,IN 46074",                           *,WESTFIELD,IN,460740000,0000000000,0000000000,,1
1915,1915,1933,PURE CORPORATION,,5771 PARK PLAZA CT,"INDIANAPOLIS, IN 46220",800-428-7715               *,INDIANAPOLIS,IN,462200000,8004287715,0000000000,,1
16275,1711783,9895,Pure Supply & Service LLC,,"400 Garden City Plaza, Ste 420",,,Garden City,NY,11530,516-557-4618,,,1
8141,8141,,PURE VOLLEYBALL,,1325 NORTH BROAD STREET,,,CARLINVILLE,IL,62626,800-747-9013,,,0
12905,13424,0516,"Pureland Supply, LLC",R.HUBER@PURELANDSUPPLY.COM,210A Gale Lane,,,Kennett Square,PA,19348,800-664-6671,888-880-8874,,1
3649,3649,3674,Puresan Holdings LLC ,jay@northeastjanitorial.com,"500 W. Main Street, Suite 11 ",,,Wyckoff,NJ,07481,973-835-9515,973-835-1021,,1
15120,1610787,9891,PureTek Group Inc,gc@ouer-lighting.com,"315 Wootton Street, Suite L",,,Boonton,NJ,00705,973-915-3133 ,,,1
2640,2640,2677,PURITAN CHURCHILL CHEM,,6306 RODGERS AVE,"PENNSAUKEN, N.J. 08109",1-800-275-1697             *,PENNSAUKEN,NJ,081090000,1800275169,0000000000,,1
3340,3340,3362,PURITAN CHURCHILL CHEMICAL CO.,,916 ASHBY STREET N.W.,"ATLANTA, GA 30318",404 875-7331               *,ATLANTA,GA,303180000,4048757331,0000000000,,1
3646,3646,3671,PURITAN CHURCHILL CHEMICALS,,178 RUTGERS PLACE,"CLIFTON, N.J. 07013",                           *,CLIFTON,NJ,070130000,0000000000,0000000000,,1
15372,1620921,9269,PURTRU LLC ,,"600 Palisade Ave, 404B",,,Union City,NJ,07087,201-866-8601 ,,,1
5995,5995,6962,PUTNAM AUTO SUPPLY,,ROUTE 6-MAIN STREET,"MOHEGAN LAKE, N.Y. 10547",                           *,MOHEGAN LAKE,NY,105470000,0000000000,0000000000,,1
6194,6194,7160,PUTNUM COUNTY SURGICAL SUPPLY.,,5 SEMINARY HILL RD.,"CARMEL N,Y 10512",                           *,CARMEL N,Y1,105120000,0000000000,0000000000,,1
13010,13754,X970,PVR TECHNICAL SERVICES LLC,,253 MONMOUTH STREET,,,HIGHTSTOWN,NJ,08520,609-426-0516,609-426-8834,,1
15549,1623162,9431,PWXPress,bids@pwxpress.com,1900 Coffeeport Road,,,Jacksonville,FL,32208,408-676-8941,647-660-5416 ,,1
15984,1711229,9698,PWXPress,bids@pwxpress.com,1900 Coffeeport Road,,,Jacksonville,FL,32208,408-676-8941,,,0
752,752,0732,PYMAH CORPORATION,,500 ROUTE 202 NORTH,"FLEMINGTON, N.J. 08809",800-526-3538               *,FLEMINGTON,NJ,088090000,8005263538,0000000000,,0
6411,6411,7378,PYRAMID ART SUPPLY,,100 PARAGON PKY,"MANSFIELD, OH 44905",800-637-0955               *,MANSFIELD,OH,449050000,8006370955,0000000000,,1
6348,6348,7314,PYRAMID FITNESS INDUSTRIES,,854 SOUTH IRVINE AVENUE,"MASURY, OH. 44438",216 448-1872               *,MASURY,OH,444380000,2164481872,0000000000,,1
10092,10092,4146,PYRAMID MEDIA,,3200 AVENUE SUITE 19 ,,,SANTA MONICA,CA,90405,800-421-2304,310-398-7869,,1
3563,3563,3587,PYRAMID SCHOOL PRODUCTS,,6510 NORTH 54TH STREET,"TAMPA, FL 33610-1994",800-792-2644               *,TAMPA,FL,336101994,8007922644,0000000000,,1
411,411,0389,Pyramid School Products dba Pyramid Paper Company,bids@pyramidsp.com,6510 North 54th Street,,,Tampa,FL,33610-1908,800-792-2644 X 248,813-621-7688,,1
12900,13418,0498,PYRAMID SOLUTIONS LLC,john@pyramidsolutionsllc.com,272 TENBY CHASE DRIVE,,,DELRAN,NJ,08075,856-313-4775,,,0
13438,14321,4922,Pyramid Sound,johpyr@gmail.com,97 Richards Ave Unit C-7,,,Norwalk,CT, 06854,203-981-5888,,,1
15889,1711130,9663,PZ&SZ LLC dba Apex Supply USA,bids@apexsupplyusa.com,51 Bradhurst Avenue,,,Lakewood,NJ,08701,929-246-3150 ,,,1
15823,1623649,T704,Q&S Contracting ,qandscontracting@gmail.com,614 Golf Terrace,,,Union,NJ,07083,908-296-0008 ,,,1
6657,6657,7644,"QB - TEE, INC.",,315 STRUTHERS LIBERTY ROAD,,,CAMPBELL,OH,44405,330-750.0086,,,1
8758,8758,8477,QC LAX,qclax@aol.com,200 VILLANI DRIVE  SUITE 3007,,,BRIDGEVILLE,PA,15017,(412) 257-4120,(412) 257-4370,,1
12490,12832,4569,QOMO HITEVISION,,46950 MAGELLAN DRIVE,,,WIXOM,MI,48393,,,,1
8391,8391,,QRS-Quality Rapid Service Moun,,2023 10th Ave.,,,Star Praire,WI,54026,715-248-7049,715-248-7050,,0
2028,2028,2047,QUAD MACHINE & SUPPLY CO.,,650 HUYLER ST./PO BOX 2228,"SOUTH HACKENSACK, NJ 07606",                           *,SOUTH HACKENSACK,NJ,076060000,0000000000,0000000000,,1
1047,1047,1026,QUAD MACHINERY & SUPPLY,,ROUTE 46 /PO BOX 2228,"SO. HACKENSACK, N.J. 07606",                           *,SO. HACKENSACK,NJ,076060000,0000000000,0000000000,,1
9006,9006,8453,QUADMED INC,,11210 SUITE 10,PHILLIPS INDUSTRIAL BLVD,,JACKSONVILLE ,FL,32256,800-933-7334,,,1
7094,7094,8394,QUAKER STATE WOODWORKING,,ROAD #9 BOX 9386,"READING, PA 19605",610-478-9448               *,READING,PA,196050000,6104789448,0000000000,,1
710,710,0689,QUALCO INC.,,190 JONY DRIVE,"CARLSTADT, N.J. 07072",                           *,CARLSTADT,NJ,070720000,0000000000,0000000000,,0
3785,3785,3817,QUALITONE INDUSTRIES,,696 LOCUST ST BOX 219,"MOUNT VERNON, N.Y. 10552",                           *,MOUNT VERNON,NY,105520000,0000000000,0000000000,,1
14429,1117759,R723,"QUALITY 1ST CONTRACTING, INC.",margie@q1team.com,359 ROUTE 35 SOUTH,,,CLIFFWOOD,NJ,07721,732-697-0557,732-697-0559,,0
11978,12016,X312,QUALITY AIR CONDITIONING & HEATING INC.,,93 ALLEN BLVD SUITE O,,,FARMINGDALE,NY,11735,631-454-8940,631-454-9041,,1
11903,11940,X237,"QUALITY AIR SPECIALISTS, INC INDOOR ENVIRONMENTAL ",,113 W. SOMERDALE ROAD,,,SOMERDALE,NJ,08083,856-566-9595,856-566-4466,,0
2650,2650,2687,QUALITY CARTON CO.,,101 STERLING MINE RD,"SLOATSBURG, N.Y. 10974",800-243-3661               *,SLOATSBURG,NY,109740000,8002433661,0000000000,,1
5933,5933,6902,QUALITY CRAFT WOOD FLOORS,,11 LEXINGTON ROAD,,,SHIRLEY,NY,11967,631-884-3074,,,1
14962,1434628,T268,QUALITY CUT INC.,,1042 MAZIM SOUTHARD ROAD,,,HOWELL,NJ,07731,732-901-7776,,,1
12775,13278,5166,"Quality Education & Development, LLC",,"2600 Netherland Avenue, Suite 1906",,,Bronx,NY,10463-4819,212-366-5000  X 101,212-366-5205,,1
13613,14556,R285,"QUALITY ELECTRIC MOTORS, INC.",qem396@aol.com,396 HIGHWAY 18,,,EAST BRUNSWICK,NJ,08816,732-257-6655,732-257-7779,,1
11904,11941,X238,"QUALITY FENCE OF PEEKSKILL, INC",,1223 LINCOLN TERRACE,,,PEEKSKILL,NY,10566,914-737-8700,914-734-4807,,1
1434,1434,1431,QUALITY FITNESS SERVICES,,18 ROSS LANE,"MT. SINAI, N.Y. 11766",516-928-4399     928-4399  *,MT. SINAI,NY,117660000,5169284399,0009284399,,1
13587,14516,R259,QUALITY FLOORSHINE,,199 LEE AVENUE   SUITE 297,,,BROOKLYN,NY,11211,718-935-9923,718-935-9924,,1
11905,11942,X239,QUALITY GLASS SERVICE INC. dba GLASS DOCTOR,,408 WAVERLY AVE.,,,MAMARONECK,NY,10543,914-699-2450,914-630-2336,,1
2380,2380,2414,QUALITY HEALTH SUPPLIES,,127 42ND STREET,"BROOKLYN, N.Y. 11232",718-692-9851               *,BROOKLYN,NY,112320000,7186929851,0000000000,,1
1569,1569,1572,QUALITY INDUSTRIES INC.,,4835 VETERANS HIGHWAY,,                           *,HOLBROOK,NY,11741,631-981-3354,631-981-3664,,1
2283,2283,2315,QUALITY MAT CO.,,P.O. BOX 37,"CENTERPORT, N.Y. 11721-0037",516-351-1406     351-1406  *,CENTERPORT,NY,117210037,5163511406,0003511406,,1
6656,6656,7643,QUALITY OFFICE EQUIP CORP,,87 MAIN STREET,"NYACK, NY 10960",                           *,NYACK,NY,109600000,0000000000,0000000000,,1
2722,2722,2759,QUALITY PHOTO,,393 ROUTE 10,"E. HANOVER, N.J. 07936",973-884-0850     884-1740  *,E. HANOVER,NJ,079360000,9738840850,0008841740,,1
12996,13725,X959,QUALITY PROTECTION SERVICES CORP. (QPS),rlifrieri@qps.com,"801 2ND AVENUE, 8TH FLOOR",,,NEW YORK,NY,10017,212-883-0009,212-883-6770,,0
1922,1922,1941,QUALITY PROVISIONS LLC,,500 OBERLIN AVENUE,,                           *,LAKEWOOD,NJ,08701,732-901-2343,732-901-2347,,1
14582,1429950,R818,QUALITY RESTAURANT SERVICES,katie.grsone@gmail.com,303 MARKUS COURT,,,NEWARK,DE,19713,302-737-0337,,,1
13071,13872,R004,QUALITY SECURITY SYSTEMS INC.,qssallhampton@aol.com,41 RED MAPLE ROAD,P.O. BOX 687 ,,RIDGE,NY,11961,631-921-2645,631-775-6416,,1
16356,1711886,T980,Quality Services and Construction LLC,qualityservicesandconstruction@gmail.com,35 Cannon Mine Road,,,Ringwood,NJ,07456,2001-661-0314,,,1
12256,12499,X548,QUALITY TREE SERVICE,,3181 AIKENS ROAD,,,WATKINS GLEN,NY,14891,607-731-7224,570-268-0871,,1
586,586,0562,Quality Wholesale Direct LLC dba Tower Paper CO.,,1216 BRUNSWICK AVE,,,FAR ROCKAWAY,NY,10691,718-337-6280 X 105,718-337-5935,,1
5351,5351,6194,QUALITY WIPING MATERIALS,,1453 NEPPERHAN AVENUE,"YONKERS, N.Y. 10703",                           *,YONKERS,NY,107030000,0000000000,0000000000,,1
15898,1711140,T734,QualityPro Pest & Wildlife Services Inc.,michelle@qualitypropest.com,"5 W. Cross Street, Suite 5L",,,Hawthorne,NY,10532,914-712-6333 ,,,1
14876,1432525,R999,QUALMAX SUPPLIES,Mr@qualmaxsupplies.com,60 GRANT AVENUE,,,CARTERET,NJ,07008,917-826-0348,,,1
16341,1711871,9934,"QuaverEd, Inc.",,65 Music Square West,,,Nashville,TN,37203,866-917-3633,866-917-3633,,1
6215,6215,7181,QUEEN ARCHERY  SUPPLIES,,169-25 23RD AVE,"WHITESTONE, N.Y. 11357",                           *,WHITESTONE,NY,113570000,0000000000,0000000000,,0
6468,6468,7435,QUEEN CITY ELECTRIC,,3RD & WALNUT ST.,"ALLENTOWN, PA 18105",                           *,ALLENTOWN,PA,181050000,0000000000,0000000000,,1
5417,5417,6260,QUEEN HELENE,,100 ROSE AVE.,"HEMPSTEAD, NY  11550",                           *,HEMPSTEAD,NY,115500000,0000000000,0000000000,,0
7579,7579,9450,QUERCUS CORP.,,2768 PINERIDGE ROAD,"CASTRO VALLEY, CA 94546",                           *,CASTRO VALLEY,CA,945460000,0000000000,0000000000,,1
5785,5785,6646,QUEST SPORTS MEDICINE,,231 GRANITE RUN DRIVE,,,LANCASTER,PA,17601,717-687-7178,,,1
8263,8263,T179,QUEUE INC,,1450 BARNUM AVE,,,BRIDGEPORT,CT,06610,800-232-2224,,,1
15722,1623389,T637,Quick Stop Ready Mix LLC ,Quickstopreadymix@gmail.com,179 A Goffle Road,,,Hawthorne,NJ,07508,973-949-5353 ,,,1
5580,5580,6426,QUICK'S PHOTO,,1877 BELLMORE AVE.,"BELLMORE, NY  11710",718-785-7841               *,BELLMORE,NY,117100000,7187857841,0000000000,,1
7265,7265,8677,QUILL CORPORATION,,P.O. BOX 37600,,                           *,PHILADELPHIA,PA,19101-0600,,,,0
6743,6743,7731,Quill LLC,,"300 Tri-State International Dr., Suite 300",,                           *,Lincolnshire,IL,60069,800-634-4809,,,1
4958,4958,5628,QUILL.COM,,100 SCHELTER ROAD,,,LINCOLNSHIRE,IL,60069,877-413-0011,888-888-8250,,1
14931,1434596,8853,Quincy & Jones LLC dba SchoolListDone.com,adrian@schoollistfone.com,43-34  49th STREET  Suite 3D,,,SUNNYSIDE,NY,11104,585-200-0618 ,,,1
981,981,0963,QUINCY SPECIALTIES CO.,,630 VERMONT,"QUINCY, IL 62301",                           *,QUINCY,IL,623010000,0000000000,0000000000,,0
6076,6076,7045,"QUINN ATHLETIC APPAREL, INC.",,330 E. 39TH ST.,"NEW YORK, N.Y. 10016",800 228-9030               *,NEW YORK,NY,100160000,8002289030,0000000000,,1
14196,15604,R583,QUNNECTIONS MANAGEMENT GROUP LLC,info@qmgconstruction.com,550 BROAD STREET,,,NEWARK,NJ,07102,908-587-8152,908-668-0900,,1
11573,14054,2837,QVS,judiec@qvs.com,30727 BEVERLY ROAD,,,ROMULUS,MI,48174,800-622-9606,734-641-6767,,1
13167,14054,2837,QVS,judiec@qvs.com,30727 BEVERLY ROAD,,,ROMULUS,MI,48174,800-622-9606,734-641-6767,,1
2801,14054,2837,QVS,judiec@qvs.com,30727 BEVERLY ROAD,,,ROMULUS,MI,48174,800-622-9606,734-641-6767,,1
3425,3425,3446,"QWIZDOM, INC.",,12617 MERIDIAN EAST,,                           *,PUYALLUP,WA,98373,877-794-9366,440-250-0006,,1
1845,1845,1860,R & D COMPUTER ESSENTIALS,,5 WINDWARD COURT,,,DIX HILLS,NY,11746,631-243-2987,631-243-2991,,1
3737,3737,3765,R & D PROMOTIONS,,164 VAN LIEW AVENUE,,                           *,MILLTOWN,NJ,08850,(732) 828-7408,,,1
457,457,0434,"R & L PRINTING, CO.",,109 E. 6TH STREET,,                           *,CLIFTON,NJ,07011,,,,0
3564,3564,3588,R & M HARDWARE,,284 WANAQUE AVENUE,"POMPTON LAKES, N.J. 07442",201-831-0082               *,POMPTON LAKES,NJ,074420000,2018310082,0000000000,,1
2026,2026,2045,R & M HARDWARE INC.,,284 WANAQUE AVE,"POMPTON LAKES, N.J. 07442",201-831-0082               *,POMPTON LAKES,NJ,074420000,2018310082,0000000000,,1
3879,3879,3918,R & R ATHLETIC APPAREL,,228 SOUTHPORT STREET,,,RONKONKOMA,NY,11779,516-588-2915,,,0
10347,10347,,R & R ATHLETIC APPAREL,,228 SOUTHPORT STREET,,,RONKONKOMA,NY,11779,631-588-2915,,,0
153,153,0135,R & R SPORT SHOP,,78 MAIN ST.,"MANASQUAN, NJ  08736",                           *,MANASQUAN,NJ,087360000,0000000000,0000000000,,0
2063,2063,2082,R & R SPORTS,,P.O. BOX 663,,,NEWFIELD,NJ,08344,201-991-4300,201-991-2260,,1
7052,7052,8352,R & S PLUMBING,,3460 US HIGHWAY 46,"PARSIPPANY, N.J. 07054",                           *,PARSIPPANY,NJ,070540000,0000000000,0000000000,,1
6386,6386,7353,R & S SPORTING PRODUCTS,,3 NEW STREET,,,BUDD LAKE,NJ,07828,973-347-1944,,,1
7357,7357,8938,R & T WHSL (RINGS & THINGS),,214 N WALL STE 990/PO BOX 450,"SPOKANE, WA 99210-0450",509 624-8565     838-2602  *,SPOKANE,WA,992100450,5096248565,0008382602,,1
6803,6803,7801,R BURGIN INC,,P.O. BOX 504,"GLASSBORO, NJ 08028",                           *,GLASSBORO,NJ,080280000,0000000000,0000000000,,1
3268,3268,3291,R D ENTERPRISES,,118 COLUMBIA LANE,"LODI, N.J. 07644",201-443-3091               *,LODI,NJ,076440000,2014433091,0000000000,,1
2731,2731,2768,R H ENTERPRISES,,1515 BUTTERNUT LANE,"MACUNGIE, PA 18062",610-398-2567     398-7232  *,MACUNGIE,PA,180620000,6103982567,0003987232,,1
7483,7483,9229,R I BLAST INC.,,5600 POST ROOAD 114-353,,,EAST GREENWICH,RI,02818,,,,1
1031,1031,1009,R N J ELECTRONICS INC,,202 NEW HIGHWAY BOX 667,"AMITYVILLE, N.Y. 11701-0667",800-645-5833               *,AMITYVILLE,NY,117010667,800-645-5833,0000000000,,1
4652,4652,4728,R P TRADING CORP.,,191 GIBSON BLVD. SUITE #3,"CLARK, NJ 07066-1451",732-396-2645               *,CLARK,NJ,070661451,7323962645,0000000000,,1
16068,1711466,T826,"R&C Restoration Services LLC, DBA Puroclean Restor",kevin.grau@puroclean.com,107 Centennial Avenue,,,Cranford,NJ,07016,908-577-9120,908-769-4376,,1
1926,1926,1945,R&D COMPUTER ESSENTIALS,,5 WINDWARD COURT,,,DIX HILLS,NY,11746,631-243-2987,631-243-2991,,1
13552,14439,5300,R&L OFFICE FURNITURE ,isaphirstein@rlofficefurniture.com,185 INDUSTRIAL AVENUE,,,RIDGEFIELD PARK,NJ,07660,201-727-6820,201-641-2430,,1
12686,13181,8066,"R&M LETTER GRAPHICS, INC.",,P.O.BOX 656795,,,FLUSHING,NY,11365,718-961-1136,718-961-1199,,1
8046,8046,,R&R TROPHY & SPORTING GOODS,,,,,,  ,,,,,0
2347,2347,2380,R&R Trophy & Sporting Goods dba Harrison S.G.,RNRSPORTINGGOODS@AOL,155 RIDGE ROAD,,,NORTH ARLINGTON,NJ,07031,201-991-4300,201-991-2260,,1
5047,5047,5721,R&S Distributors JK LLC,SkdRenji33@Aol.Com,"115 Franklin Turnpike, Suite 351",,                         ,Mahwah,NJ,07430,914-309-2508,,,1
3826,3826,3861,R. A. MILLER HARDWOOD CO.,,35 INDUSTRIAL DRIVE,,,NORTH TONAWANDA,NY,14120,800-833-4693,716-694-0966,,1
7668,7668,9885,R. B WALTER ARTS & CRAFTS,,P.O. BOX 6231,"ARLINGTON, TX 76005",                           *,ARLINGTON,TX,760050000,,,,1
11907,11944,X241,R. Dana Pest Control Corp.,,272 N. Liberty Drive,,,Tomkins Cove,NY,10986,845-786-5224,845-786-0386,,1
2728,2728,2765,R. E. MICHEL COMPANY ,,Attn: Jeffrey Barron,8021 N. CRESCENT BLVD.  #1,                           *,PENNSAUKEN,NJ,08110,856-831-3136,856-486-7511,,0
13731,14514,5420,R. E. MICHEL COMPANY LLC,josephine.hackett@remichel.com ,601 West Leeds Avenue,,,Pleasantville,NJ, 08232,609 641 8990,,,0
3557,3557,3581,"R. H.  CROWN CO., INC.",JRJKP@YAHOO.COM,100 NORTH MARKET STREET,,,JOHNSTOWN,NY,12095,518-762-4589,518-762-4478,,1
16298,1711813,T943,R. Poust Heating & Cooling Inc.,melissa.schinestuhl@chapmanbrps.com,"27 Wilson Drive, Unit F",,,Sparta,NJ,07871,973-903-8257,908-276-1326,,1
12020,12062,X351,R. R. PLUMBING SERVICES CORPORATION,terry.oshea@rrsc.com,241 CENTRAL AVENUE,,,FARMINGDALE,NY,11735,631-694-3805,631-694-3763,,1
12023,12062,X351,R. R. PLUMBING SERVICES CORPORATION,,241 CENTRAL AVENUE,,,FARMINGDALE,NY,11735,631-694-3805,631-694-3763,,1
7585,7585,9482,R.A.M. ENTERPRISES INC,,555 PROSPECT STREET,"EAST ORANGE, N.J. 07017",678-7588                   *,EAST ORANGE,NJ,070170000,0006787588,0000000000,,1
5181,5181,6022,R.B. WING & SONS,,384-86 BROADWAY,"ALBANY, NY  12201",                           *,ALBANY,NY,122010000,0000000000,0000000000,,0
851,851,0837,R.C.S. MUSICAL INSTRUMENTS,,130 GREGORY WAY,,                           *,CALVERTON,NY,11933,631-929-6743,,,1
11906,11943,X240,"R.D. Sales Door and Hardware, LLC.",,"220 West Parkway, Unit 3",,,Pompton Plains,NJ,07444,973-248-1222,973-248-1220,,1
1177,1177,1159,R.E TECARR,,4 CHEYENNE COURT,,    ,KATONAH,NY,10536,914-232-3991,914--232-3991,,0
6165,6165,7132,R.E. AUSTIN & SON,,705 BEDFORD AVE.,"BELLMORE, N.Y. 11710",                           *,BELLMORE,NY,117100000,,,,1
3256,3256,3279,R.E. CARROLL INC.,,1570 N. OLDEN AVE.,"TRENTON, N.J. 08638",1-609-695-6211             *,TRENTON,NJ,086380000,1609695621,0000000000,,1
13732,14886,5420,R.E. MICHEL COMPANY LLC,josephine.hackett@remichel.com,ONE R.E. MICHEL DRIVE,,,GEL BURNIE,MD,21060,609-641-8990,609-641-8972,,1
13955,15288,R479,R.F.I. SMALL ENGINE,msammarro02@comcast.net,383 HENRY STREET,,,ORANGE,NJ,07050,973-672-2255,973-672-2312,,1
5074,5074,5748,"R.G. ENTERPRISES , INC.",,6428 BLARNEY STONE COURT,"SPRINGFIELD, VA 22152",                           *,SPRINGFIELD,VA,221520000,0000000000,0000000000,,1
2704,2704,2741,R.H. CROWN CO. INC.,,100 N. MARKET STREET,,,JOHNSTOWN,NY,12095,518-762-4589,518-762-4478,,1
6018,6018,6987,R.I.M. PLUMBING SUPPLY,,2-8 JOHNES STREET,"NEWBURGH, N.Y. 12550",914 565-5220               *,NEWBURGH,NY,125500000,9145655220,0000000000,,1
14859,1432485,R989,R.J. CALEMMO INC. dba  C & L ELECTRIC CO.,johnmessing@msn.com,14 GARDEN COURT,,,BAY SHORE,NY,11706,631-206-2040,631-206-2040,,1
1254,1254,1239,R.J. CARLSON COMPANY,,3601 PARK CENTER BLVD #310,"ST. LOUIS PARK, MN 55416",800-647-7371               *,ST. LOUIS PARK,MN,554160000,8006477371,0000000000,,1
6458,6458,7425,"R.J.CAMPORA, INC.",,4 KNOX DRIVE,"NEW WINDSOR, NY 12550",                           *,NEW WINDSOR,NY,125500000,0000000000,0000000000,,1
7938,7938,T159,R.J.S. Publications,,3784 Gross Haven Road,,,Oregon,WI,53578,608-845-1478,608-845-1478,,1
1160,1160,1141,R.K.E. ATHLETIC,,675 U.S. ROUTE #1,"ISELIN, N.J. 08830",908-855-1758               *,ISELIN,NJ,088300000,9088551758,0000000000,,1
1321,1321,1313,R.N. DEMAIO ,RND64257@AOL.COM,P.O. BOX 85,,,LONG BRANCH,NJ,07740,732-870-1184,732-870-9052,,0
3158,3158,3189,R.P. FEDDER CORPORATION,,6 BRUNSWICK ROAD  SUITE 1-3,,716 288-1600               *,TROY,NY,12180,518-610-1773,518-272-1461,,0
8929,8929,4832,R.S. PHILLIPS STEEL  LLC.,,128 LAKE POCHUNG ROAD,,,SUSSEX,NJ,07461,973-827-6464,973-827-2323,,1
3342,3342,3364,"R.V. DAVIES, INC.",,102 W. COMMERCIAL AVE.,,,MOONACHIE,NJ,07074,201-935-0660,201-896-1946,,1
2292,2292,2324,R/T DIAMOND DRY,,25 WELLINGTON ROAD,"N. SYRACUSE, N.Y. 13212",315-458-5793               *,N. SYRACUSE,NY,132120000,3154585793,0000000000,,1
12131,12293,X457,Rabco Equipment Corp.,,"331 Fairfield Road, Unit B-12",,,Freehold,NJ,07728,732-780-7373,732-780-0880,,1
1323,1323,1315,RACQUETS PLUS,,19 SWEETGUM LANE,,201-340-8282               *,MILLER PLACE ,NY,11764,631-473-1522,631-473-1892,,1
14151,15557,L033,"RADATA, INC.",,"27 IRONIA ROAD, UNIT 2",,,FLANDERS,NJ,07836,973-927-7303,973-927-4980,,1
16016,1711364,T791,Radiac Research Corp ,jtekin@radiacenv.com,261 Kent Avenue,,,Brooklyn,NY,11249,718-963-2233 ,,,1
14294,15866,6942,"RADICAL FENCING, LLC.",r-d@radicalfencing.com,150 WEST 28TH STREET  SUITE 1501,,,NEW YORK,NY,10001,212-858-3645,,,1
1617,1617,1619,RADIO ENTERPRISE,,6534 L STREET,"OMAHA, NE 68117",                           *,OMAHA,NE,681170000,0000000000,0000000000,,1
4814,4814,5102,RADIO EXCHANGE,,12 CONNEARTY COURT,"EAST BRUNSWICK, NJ 08816",732 238 0099               *,EAST BRUNSWICK,NJ,088160000,7322380099,0000000000,,1
5466,5466,6314,RADIO SHACK,,PILGRIM SHOPPING CENTER,"CEDAR GROVE, N.J. 07009",                           *,CEDAR GROVE,NJ,070090000,0000000000,0000000000,,1
6641,6641,7628,RADIO SHACK,,ROUTE 22,"UNION, N.J. 07083",                           *,UNION,NJ,070830000,0000000000,0000000000,,1
7016,7016,8316,RADIO SHACK,,28 TRIANGLE CENTER,"YORKTOWN HTS, N.Y. 10598",914-962-5284     962-6711  *,YORKTOWN HTS,NY,105980000,9149625284,0009626711,,1
7120,7120,8514,RADIO SHACK,,541 OLD COUNTRY ROAD,"WESTBURY, N.Y. 11590",                           *,WESTBURY,NY,115900000,0000000000,0000000000,,1
7277,7277,8689,RADIO SHACK,,ROUTE 541,"BURLINGTON, N.J. 08016",                           *,BURLINGTON,NJ,080160000,0000000000,0000000000,,1
4055,4055,4102,RADIO SHACK,,75 W. Route 59  Suite 1038 ,140 NANUET MALL,914-623-7945               *,NANUET,NY,10954,845-623-7939,,,1
6552,6552,7537,RADIO SHACK DIV. TANDY CORP.,janet.nocher@radioshack.com,moved 04/06,,,FORTH WORTH,TX,76102-2844,817-415-3361,817-415-3350,,0
5800,5800,6666,RADIO SHACK GOVT & ED SALES,,300 RADIO SHACK CIRCLE,,                         ,FORT WORTH,TX,76102,817-415-6982,817-415-6983,,0
2682,2682,2719,RADIO SHACK OF NEW CITY,,180 MAIN ST.,"NEW CITY, N.Y. 10956",914-638-1693               *,NEW CITY,NY,109560000,9146381693,0000000000,,1
6331,6331,7297,RADOMICKI ATHLETIC DEPT.,,1739 ROUTE 206,,,SOUTHAMPTON,NJ,08088,609-859-8499,609-859-8498,,1
