registrationid,vendorid,VendorBids_Code,VendorBids_Name,VendorBids_Email,VendorBids_City,VendorBids_State,EDS_VendorId,EDS_Code,EDS_Name,EDS_Email,EDS_City,EDS_State,VendorBids_Status,EDS_Status
8625,8625,8590,SPORTABLE SCOREBOARDS INC.,johannleclaire@scoreboard1.com,MURRAY,KY,8625,8590,SPORTABLE SCOREBOARDS INC.,johannleclaire@scoreboard1.com,MURRAY,KY,Active,Active
14942,1434608,T256,SPORTCARE SYNTHETIC FIELD MAINTENANCE,mark@sportcaresfm.com,BRIDGEWATER,NJ,1434608,T256,SPORTCARE SYNTHETIC FIELD MAINTENANCE,mark@sportcaresfm.com,BRIDGEWATER,NJ,Active,Active
13088,13916,1738,SPORTCO,customerservice@sportco.com,FIFE,WA,13916,1738,SPORTCO,customerservice@sportco.com,FIFE,WA,Active,Active
6352,6352,7318,"SPORTDECALS, INC.",,SPRING GROVE,IL,6352,7318,"Sportdecals, Inc.",sports@sportdecals.com,SPRING GROVE,IL,Active,Active
6156,6156,7124,"SPORTFAIR, INC.",,FRANKLIN SQUARE,NY,6156,7124,"SPORTFAIR, INC.",,FRANKLIN SQUARE,NY,Active,Active
8050,8050,,SPORTIME,,NORCROSS,GA,8050,,,,NORCROSS,GA,Inactive,Inactive
8032,8032,,SPORTIME,,,  ,8032,,,,,,Inactive,Inactive
9591,9591,,Sportime,,Norcross,GA,9591,,Sportime,,Norcross,GA,Inactive,Active
9474,9474,,Sportime,www.sportime.com,Norcross,GA,9474,,Sportime,www.sportime.com,Norcross,GA,Inactive,Active
9383,9383,,SPORTIME,,NORCROSS,GA,9383,7694,SPORTIME,,NORCROSS,GA,Inactive,Inactive
6707,9383,7694,SPORTIME,info@sportimeresources.com,NORCROSS,GA,9383,7694,SPORTIME,,NORCROSS,GA,Inactive,Inactive
4697,4697,4773,SPORTING ART FARM,,CLARKSBORO,NJ,4697,4773,SPORTING ART FARM,,CLARKSBORO,NJ,Active,Active
2327,2327,2360,SPORTING LOOK,,DEERFIELD,FL,2327,2360,SPORTING LOOK,,DEERFIELD,FL,Active,Active
9275,9275,,SPORTLINE,,YONKERS,NY,9275,,SPORTLINE,,YONKERS,NY,Inactive,Active
164,164,0146,SPORTMASTER,reu@adelphia.com,PITTSBURGH,PA,164,0146,SPORTMASTER,reu@adelphia.com,,,Inactive,Inactive
12985,13699,1015,SPORTS 4 ALL,,HADDON TWP.,NJ,13699,1015,SPORTS 4 ALL,sports4allsales@gmail.com,HADDON TWP.,NJ,Inactive,Inactive
11422,10502,2358,"SPORTS ATTACK,  LLC",,VERDI,NV,10502,2358,"SPORTS ATTACK,  LLC",info@sportsattack.com,VERDI,NV,Active,Active
2325,10502,2358,"SPORTS ATTACK,  LLC",info@sportsattack.com,VERDI,NV,10502,2358,"SPORTS ATTACK,  LLC",info@sportsattack.com,VERDI,NV,Active,Active
8783,8783,6776,SPORTS AUTHORITY,,ENGLEWOOD,CO,8783,6776,SPORTS AUTHORITY,,ENGLEWOOD,CO,Inactive,Inactive
6829,6829,7831,SPORTS AUTHORITY,,HOWELL,NJ,6829,,,,,,Inactive,Inactive
6825,6825,7823,SPORTS BARN,,YORKTOWN HEIGHTS,NY,6825,7823,SPORTS BARN,,YORKTOWN HEIGHTS,NY,Active,Active
2175,2175,2194,SPORTS BELLE,,KNOXVILLE,TN,2175,2194,SPORTS BELLE,,KNOXVILLE,TN,Active,Active
6190,6190,7156,SPORTS CAMPS INTERNATIONAL,,GRAND RAPIDS,MI,6190,7156,SPORTS CAMPS INTERNATIONAL,,GRAND RAPIDS,MI,Active,Active
9259,9259,5366,SPORTS CHALET TEAM SALES,,VAN NUYS,CA,9259,5366,SPORTS CHALET TEAM SALES,,VAN NUYS,CA,Inactive,Inactive
6644,6644,7631,SPORTS CORNER,,MANALAPAN,NJ,6644,7631,SPORTS CORNER,info@sports-corner.com,MANALAPAN,NJ,Inactive,Inactive
8345,8345,,SPORTS DEPOT CO.,,HOWARD BEACH,NY,8345,1293,SPORTS DEPOT CO.,customerservice@sportsdepot.com,HOWARD BEACH,NY,Active,Active
1303,8345,1293,SPORTS DEPOT CO.,customerservice@sportsdepot.com,HOWARD BEACH,NY,8345,1293,SPORTS DEPOT CO.,customerservice@sportsdepot.com,HOWARD BEACH,NY,Active,Active
6131,6131,7099,"SPORTS DISTRIBUTORS, INC.",,,  ,6131,7099,"SPORTS DISTRIBUTORS, INC.",,,,Inactive,Inactive
6651,6651,7638,"SPORTS ENDEAVORS, INC. / EUROSPORT",,HILLSBOROUGH,NC,6651,7638,"SPORTS ENDEAVORS, INC. / EUROSPORT",team@sportsendeavors.com,HILLSBOROUGH,NC,Active,Active
8277,8277,8171,SPORTS EQUIPMENT SPECIALISTS,SESGYM.COM,WALTON,NY,8277,8171,SPORTS EQUIPMENT SPECIALISTS,SESGYM.COM,WALTON,NY,Active,Active
4152,4152,4202,SPORTS FANS,,CENTRAL ISLIP,NY,4152,4202,SPORTS FANS,,CENTRAL ISLIP,NY,Active,Active
14804,1432242,8782,"SPORTS FIELD SOLUTIONS, LLC",scott@sportsfieldsolutionsllc.com,BAPTISTOWN,NJ,1432242,8782,"SPORTS FIELD SOLUTIONS, LLC",scott@sportsfieldsolutionsllc.com,BAPTISTOWN,NJ,Active,Active
5578,5578,6424,SPORTS GRAPHICS INC.,,CLARION,IA,5578,6424,SPORTS GRAPHICS INC.,pat@sportsgraphicsinc.com,CLARION,IA,Active,Active
10198,10198,,Sports Health,,Hanover Park,IL,10198,,,,,,Inactive,Inactive
8882,8882,4964,SPORTS HER WAY,sportsherway.com,TIMONIUM,MD,8882,4964,SPORTS HER WAY,sportsherway.com,TIMONIUM,MD,Active,Active
2401,2401,2435,SPORTS HER WAY,,TIMONIUM,MD,2401,2435,SPORTS HER WAY,sue@sportsherway.com,TIMONIUM,MD,Inactive,Inactive
6212,6212,7178,"Sports Imports, Inc.",,Middletown,OH,6212,7178,"Sports Imports, Inc.",churd@sportsimports.com,Middletown,OH,Active,Active
6248,6248,7213,"SPORTS JUST 4 GIRLS, INC.",,MOUNT SINAI,NY,6248,7213,"SPORTS JUST 4 GIRLS, INC.",mgongas@optonline.net,MOUNT SINAI,NY,Active,Active
1133,1133,1114,SPORTS LAB USA,,SAN DIEGO,CA,1133,1114,SPORTS LAB USA,,SAN DIEGO,CA,Active,Active
2749,2749,2786,SPORTS MEDICINE CONCEPTS,,LIVONIA,NY,2749,2786,SPORTS MEDICINE CONCEPTS,,LIVONIA,NY,Active,Active
6911,6911,7950,SPORTS MUSIC INC.,,ROSWELL,GA,6911,7950,SPORTS MUSIC INC.,,ROSWELL,GA,Active,Active
6936,6936,8012,SPORTS NET,,HOWELL,NJ,6936,8012,SPORTS NET,,HOWELL,NJ,Active,Active
8023,8023,,SPORTS NETS & EQUIPMENT,,,  ,8023,,SPORTS NETS & EQUIPMENT,,,,Inactive,Active
7502,7502,9284,SPORTS OUTLET INC.,,GLENDORA,NJ,7502,9284,SPORTS OUTLET INC.,fd306sport@comcast.net,GLENDORA,NJ,Active,Active
6729,6729,7716,SPORTS PAGE SHOP INC.,,QUEENSBURY,NY,6729,7716,SPORTS PAGE SHOP INC.,ghigley@gmail.com,QUEENSBURY,NY,Active,Active
10128,10128,,SPORTS PARADISE,,,  ,10128,,SPORTS PARADISE,,,,Inactive,Active
2915,2915,2952,SPORTS PARADISE,,WILLINGBORO,NJ,2915,2952,SPORTS PARADISE,,WILLINGBORO,NJ,Active,Active
2360,2360,2393,Sports Paradise,SportsParadise@aol.com,Delran,NJ,2360,2393,Sports Paradise,scott@sportsparadise.net,Delran,NJ,Active,Active
2381,2381,2415,SPORTS PRODUCTS CONSULTANT,,SAN DIEGO,CA,2381,2415,SPORTS PRODUCTS CONSULTANT,,SAN DIEGO,CA,Active,Active
517,517,0493,"SPORTS SECTION, INC.",,CEDAR GROVE,NJ,517,0493,"SPORTS SECTION, INC.",,CEDAR GROVE,NJ,Inactive,Inactive
6304,6304,7270,"SPORTS SHOP, INC.",,GLASSBORO,NJ,6304,7270,"SPORTS SHOP, INC.",,GLASSBORO,NJ,Active,Active
1318,1318,1309,SPORTS SOURCE,,TRENTON,NJ,1318,1309,"ECO SOURCE, INC.",,LOS ANGELES,CA,Inactive,Inactive
2845,2845,2882,SPORTS SPECIALTY,,DALLAS,TX,2845,2882,SPORTS SPECIALTY,,DALLAS,TX,Inactive,Inactive
4530,4530,4604,SPORTS SPECTRUM,,DUMONT,NJ,4530,4604,SPORTS SPECTRUM,,DUMONT,NJ,Active,Active
4986,4986,5656,"SPORTS STOP, INC.",,GLASSBORO,NJ,4986,5656,"SPORTS STOP, INC.",,GLASSBORO,NJ,Active,Active
6409,6409,7376,SPORTS TIME,,NORWOOD,NJ,6409,,,,,,Inactive,Inactive
2251,2251,2281,SPORTS TO IMPRESS/IDEAS,,CLOSTER,NJ,2251,2281,SPORTS TO IMPRESS/IDEAS,,CLOSTER,NJ,Inactive,Inactive
2908,2908,2945,SPORTS TUTOR,,BURBANK,CA,2908,2945,SPORTS TUTOR,orders@sportstutorinc.com,BURBANK,CA,Active,Active
10102,10102,,Sports Tutor,,Burbank ,CA,10102,,Sports Tutor,,Burbank ,CA,Inactive,Active
9280,9280,,Sports Tutor,,Burbank,CA,9280,,Sports Tutor,,Burbank,CA,Inactive,Active
12201,11587,3633,Sports Unlimited,,HARLEYSVILLE,PA,11587,3633,Sports Unlimited,team@sportsunlimited.com,HARLEYSVILLE,PA,Active,Active
3609,11587,3633,Sports Unlimited,,HARLEYSVILLE,PA,11587,3633,Sports Unlimited,team@sportsunlimited.com,HARLEYSVILLE,PA,Active,Active
10097,10097,,Sports World,,South Plainfiel,NJ,10097,,Sports World,,South Plainfiel,NJ,Inactive,Inactive
6808,6808,7806,SPORTS WORLD,,TRENTON,NJ,6808,7806,SPORTS WORLD,,TRENTON,NJ,Active,Active
13992,15344,5895,"Sportsfield Specialties, Inc.",info@sportsfieldspecialties.com,DELHI,NY,15344,5895,"Sportsfield Specialties, Inc.",info@sportsfieldspecialties.com,DELHI,NY,Active,Active
15578,13909,9469,Sportsmen's of Litchfield ,jay@sportsmensoflitchfield.com,Bantam,CT,13909,9469,Sportsmen's of Litchfield ,jay@sportsmens.biz,Bantam,CT,Active,Active
9411,9411,9103,SPORTSNMORE,,SCOTTSVILLE,VA,9411,9103,SPORTSNMORE,,SCOTTSVILLE,VA,Active,Active
15569,15979,9462,SPORTSTOP.com,,,,15979,9462,SPORTSTOP.com,,,,Inactive,Inactive
11411,9038,4954,SPORTSWEAR UNLIMITED,,BEDFORD HILLS,NY,9038,4954,SPORTSWEAR UNLIMITED,,BEDFORD HILLS,NY,Inactive,Inactive
6224,6224,718A,SPORTWIDE INC,,SAN LUIS OBISPO,CA,6224,718A,SPORTWIDE INC,,SAN LUIS OBISPO,CA,Active,Active
6075,6075,7044,SPORTWORKS,,FLORHAM PARK,NJ,6075,7044,Sportworks,mooch0023@aol.com,FLORHAM PARK,NJ,Active,Active
6181,6181,7148,SPORTWORLD,,SOUTH PLAINFIELD,NJ,6181,7148,SPORTWORLD,sportworld1@msn.com,SOUTH PLAINFIELD,NJ,Active,Active
5967,5967,6935,SPRING ATHLETIC CO.,,TORRANCE,CA,5967,6935,SPRING ATHLETIC CO.,,TORRANCE,CA,Active,Active
2370,2370,2404,SPRINGCO ATHLETICS,,TORRANCE ,CA,2370,2404,SPRINGCO ATHLETICS,rich@vsathletics.com,TORRANCE ,CA,Active,Active
5117,5117,5793,SPRINT SYSTEMS OF PHOTOGRAPHY,,PAWTUCKET,RI,5117,5793,SPRINT SYSTEMS OF PHOTOGRAPHY,,PAWTUCKET,RI,Inactive,Inactive
15337,1620864,9237,Sprint Systems of Photography ,,Woonsocket,RI,1620864,9237,Sprint Systems of Photography ,info@sprintsystems.com,Woonsocket,RI,Active,Active
16200,1711609,T900,Sproost Facility Services LLC,chavi.miller@sproostfs.com,Brooklyn,NY,1711609,T900,Sproost Facility Services LLC,chavi.miller@sproostfs.com,Brooklyn,NY,Active,Active
3369,3369,3390,"Spruce Industries, Inc.",hank.josephs@spruceindustries.com,Rahway,NJ,3369,3390,"Spruce Industries, Inc.",diane.tobias@spruceindustries.com,Rahway,NJ,Active,Active
1784,1784,1798,SPT ELECTRIC SUPPLY CO.,,PRINCETON,NJ,1784,1798,SPT ELECTRIC SUPPLY CO.,,PRINCETON,NJ,Active,Active
6956,6956,8102,SPT ELECTRIC SUPPLY CO.,,BRIDGEWATER,NJ,6956,8102,SPT ELECTRIC SUPPLY CO.,,BRIDGEWATER,NJ,Active,Active
709,709,0688,"SPURRIER CHEMICAL COMPANIES, INC.",,WICHITA,KS,709,0688,"SPURRIER CHEMICAL COMPANIES, INC.",karenr@spurrierchemical.com,WICHITA,KS,Active,Active
13124,13985,S001,SQL Power Tools,lredding@sqlpower.com,Cheyenne,WY,13985,S001,SQL Power Tools,lredding@sqlpower.com,Cheyenne,WY,Active,Active
12854,13367,8735,SQUAD LOCKER,,WARWICK,RI,13367,8735,SQUAD LOCKER,support@squadlocker.com,WARWICK,RI,Active,Active
12299,12544,X589,SQUARE ONE CONSTRUCTION SERVICES INC.,,GLEN COVE,NY,12544,X589,SQUARE ONE CONSTRUCTION SERVICES INC.,,GLEN COVE,NY,Inactive,Inactive
6064,6064,7033,SQUARE ONE SPECIALTIES INC,,SARATOGA SPRINGS,NY,6064,7033,SQUARE ONE SPECIALTIES INC,,SARATOGA SPRINGS,NY,Active,Active
4621,4621,4696,SQUARE WAVE SYSTEMS LLC,,TURNERSVILLE,NJ,4621,4696,SQUARE WAVE SYSTEMS LLC,,TURNERSVILLE,NJ,Active,Active
16352,1711882,T976,Squared Compass,nemineth@squaredcompass.com,Austin,TX,1711882,T976,Squared Compass,nemineth@squaredcompass.com,Austin,TX,Active,Active
2496,2496,2531,SQUASH'S,,RIGEFIELD,CT,2496,2531,SQUASH'S,,RIGEFIELD,CT,Active,Active
16175,1711579,T886,Squeaky Klean,frtorres@squeakykleanllc.con,Lake Hopatcong,NJ,1711579,T886,Squeaky Klean,frtorres@squeakykleanllc.com,Lake Hopatcong,NJ,Active,Active
1188,1188,1170,SR Play LLC,,Lakewood,NJ,1188,1170,SR Play LLC,accounting@srplay.com,Lakewood,NJ,Active,Active
7408,7408,9069,SR SPORTS INC.,,TORRANCE,CA,7408,9069,SR SPORTS INC.,,TORRANCE,CA,Active,Active
668,668,0644,SR-SYSTEMS INCORPORATED,,BOISE,ID,668,0644,SR-SYSTEMS INCORPORATED,,BOISE,ID,Inactive,Inactive
9941,9941,F108,SRA / MCGRAW-HILL             ,,BLACKLICK,OH,9941,F108,SRA / MCGRAW-HILL             ,,BLACKLICK,OH,Active,Active
15608,1623254,9495,SS Equipment Holdings LLC,,Green Brook,NJ,1623254,9495,SS Equipment Holdings LLC,msetola@xhockeyproducts.com,Green Brook,NJ,Active,Active
3457,3457,3477,SSDC MFG.,,CARROLLTON,TX,3457,3477,SSDC MFG.,,CARROLLTON,TX,Active,Active
1019,1019,0A63,SSS,,,0A,1019,0A63,SSS,,,0A,Active,Active
12366,12620,T625,ST. MARTINS PRESS,,GORDONSVILLE,VA,12620,T625,ST. MARTINS PRESS,,GORDONSVILLE,VA,Active,Active
15436,1620984,T499,ST. MORITZ SECURITY,gslodowski@smssi.com,RAMSEY,NJ,1620984,T499,ST. MORITZ SECURITY,gslodowski@smssi.com,RAMSEY,NJ,Active,Active
8264,8264,T180,STACK THE DECK,,TINELY PARK,IL,8264,T180,STACK THE DECK,,TINELY PARK,IL,Active,Active
9528,9528,,Stackhouse Athletic Equipment,sales@stackhouseathletic.com,Salem,OR,9528,,Stackhouse Athletic Equipment,sales@stackhouseathletic.com,Salem,OR,Inactive,Active
1723,1723,1732,STACKHOUSE ATHLETIC EQUIPMENT,,SALEM,OR,1723,1732,STACKHOUSE ATHLETIC EQUIPMENT,jim@stackhouseathletic.com,SALEM,OR,Inactive,Inactive
3365,3365,3387,STACOT DISTRIBUTORS INC.,,MARLBORO,NJ,3365,3387,STACOT DISTRIBUTORS INC.,,MARLBORO,NJ,Active,Active
2862,2862,2899,STADHAM SUPPLY INC,,PHILADELPHIA,PA,2862,2899,STADHAM SUPPLY INC,,PHILADELPHIA,PA,Active,Active
994,994,0976,STADIUM APPLIANCE,,CLIFFSIDE PARK,NJ,994,0976,STADIUM APPLIANCE,,CLIFFSIDE PARK,NJ,Inactive,Inactive
5803,5803,6691,"Stadium System, Inc.",stadiumsys@snet.net,Canaan,CT,5803,6691,"Stadium System, Inc.",tom@stadium-system.com,Canaan,CT,Active,Active
13479,14362,5157,Stage Lighting Representatives,,QUEENSBURY,NY,14362,5157,Stage Lighting Representatives,,QUEENSBURY,NY,Active,Active
3736,11375,3764,STAGE SPOT LLC (Lighting),Info@stagespot.com,AUSTIN,TX,11375,3764,STAGE SPOT LLC (Lighting),Info@stagespot.com,AUSTIN,TX,Active,Active
11575,11375,3764,STAGE SPOT LLC (Lighting),Info@stagespot.com,AUSTIN,TX,11375,3764,STAGE SPOT LLC (Lighting),Info@stagespot.com,AUSTIN,TX,Active,Active
8381,8381,5246,STAGE STEP,www.stagestep.com,PHILADELPHIA,PA,8381,5246,STAGE STEP,www.stagestep.com,PHILADELPHIA,PA,Active,Active
7600,7600,9512,StageRight Corporation,,Clare,MI,7600,9512,StageRight Corporation,info@stageright.com,Clare,MI,Active,Active
5298,5298,6138,STAGESTEP,,PHILADELPHIA,PA,5298,6138,STAGESTEP,karen@stagestep.com,PHILADELPHIA,PA,Active,Active
12429,12686,X667,STAGEXPERTS,,VERONA,NJ,12686,X667,STAGEXPERTS,stagexperts@yahoo.com,VERONA,NJ,Active,Active
14961,1434627,8861,STAINES INC.  t/a S & S PRINTING,carols24@comcast.net,SOMERDALE,NJ,1434627,8861,STAINES INC.  t/a S & S PRINTING,carols24@comcast.net,SOMERDALE,NJ,Active,Active
1835,1835,1850,STAIRMASTER,,WALLKILL,NY,1835,1850,STAIRMASTER,,WALLKILL,NY,Active,Active
2715,2715,2752,Stan Miller & Associates powered by Proforma,,Independence,OH,2715,2752,Stan Miller & Associates powered by Proforma,christopher.arvay@proforma.com,Independence,OH,Active,Active
1118,1118,1099,STAN'S FLOOR MAINTENANCE CO,,CORAM,NY,1118,1099,STAN'S FLOOR MAINTENANCE CO,,CORAM,NY,Active,Active
6132,6132,7100,STAN'S SPORT CENTER,,HOBOKEN,NJ,6132,7100,STAN'S SPORT CENTER,,HOBOKEN,NJ,Inactive,Inactive
24,24,0014,Stan's Sport Center Inc.,PaluottoStans@Yahoo.com,Hoboken,NJ,24,0014,Stan's Sport Center Inc.,ashleyo@stanssportsctr.com,Hoboken,NJ,Active,Active
3115,3115,3148,"Stanbury Uniforms, LLC.",,Brookfield,MO,3115,3148,"Stanbury Uniforms, LLC.",criddle@stanbury.com,Brookfield,MO,Active,Active
5419,5419,6262,STANDARD BEAUTY SUPPLY CO.,,HEMPSTEAD,NY,5419,6262,STANDARD BEAUTY SUPPLY CO.,,HEMPSTEAD,NY,Inactive,Inactive
1080,1080,1059,STANDARD BUSINESS PRODUCTS,,E. RUTHERFORD,NJ,1080,1059,STANDARD BUSINESS PRODUCTS,,E. RUTHERFORD,NJ,Active,Active
12448,12722,X679,STANDARD ELEVATOR MAINTENANCE,,CLIFTON,NJ,12722,X679,STANDARD ELEVATOR MAINTENANCE,stevef@standardelevatorcorp.com,CLIFTON,NJ,Inactive,Inactive
7181,7181,8578,STANDARD FORMS INC.,,SYOSSET,NY,7181,8578,STANDARD FORMS INC.,,SYOSSET,NY,Active,Active
3438,3438,3459,STANDARD MAINTENANCE SUPPLY,standmaint@aol.com,FRANKLINVILLE,NJ,3438,3459,STANDARD MAINTENANCE SUPPLY,standmaint@aol.com,FRANKLINVILLE,NJ,Inactive,Inactive
5814,5814,6707,STANDARD OFFICE SYSTEMS,,WEST COLLINGSWOOD,NJ,5814,6707,STANDARD OFFICE SYSTEMS,,WEST COLLINGSWOOD,NJ,Active,Active
4812,4812,5100,STANDARD PAPER CO.,,LYNDHURST,NJ,4812,5100,STANDARD PAPER CO.,,LYNDHURST,NJ,Active,Active
6240,6240,7205,"STANDARD PENNANT CO., INC.",,BIG RUN,PA,6240,7205,"STANDARD PENNANT CO., INC.",,BIG RUN,PA,Active,Active
4500,4500,4571,STANDARD REGISTER,,DEKALB,IL,4500,4571,STANDARD REGISTER,,DEKALB,IL,Active,Active
2945,2945,2979,STANDARD ROOFING,,TRENTON,NJ,2945,2979,STANDARD ROOFING,,TRENTON,NJ,Active,Active
5811,5811,6704,STANDARD SAFETY EQUIPMENT CO.,,PALATINE,IL,5811,6704,STANDARD SAFETY EQUIPMENT CO.,,PALATINE,IL,Active,Active
471,471,0449,STANDARD STATIONERY SUPPLY CO.,,WHEELING,IL,471,0449,STANDARD STATIONERY SUPPLY CO.,,WHEELING,IL,Inactive,Inactive
2338,2338,2371,"STANDARD SUPPLY CO., INC.",,NEPTUNE,NJ,2338,2371,"STANDARD SUPPLY CO., INC.",,NEPTUNE,NJ,Active,Active
5077,5077,5751,STANDARD SUPPLY COMPANY,,TINTON FALLS,NJ,5077,5751,STANDARD SUPPLY COMPANY,,TINTON FALLS,NJ,Active,Active
3373,3373,3394,"STANDARD WIPING MATERIALS,INC.",,BROOKLYN,NY,3373,3394,"STANDARD WIPING MATERIALS,INC.",,BROOKLYN,NY,Active,Active
728,728,0707,STANDER PENNANT CO INC,,BIG RUN,PA,728,0707,STANDER PENNANT CO INC,,BIG RUN,PA,Inactive,Inactive
12493,12841,X708,STANK ENVIRONMENTAL PEST AND IPM SERVICES,,FAIR HAVEN,NJ,12841,X708,STANK ENVIRONMENTAL PEST AND IPM SERVICES,chris@stankenvironmental.com,FAIR HAVEN,NJ,Active,Active
5989,5989,6957,STANLEY COMMUNICATIONS CO.,,LITTLE ROCK,AK,5989,6957,STANLEY COMMUNICATIONS CO.,,LITTLE ROCK,AK,Active,Active
13756,14919,R362,STANLEY SECURITY SOLUTIONS,kevin.kolego@sbdunc.com,INDIANAPOLIS,IN,14919,R362,STANLEY SECURITY SOLUTIONS,,INDIANAPOLIS,IN,Inactive,Inactive
13218,14100,R061,STANLEY STEEMER,,ALLENTOWN,PA,14100,R061,STANLEY STEEMER,Eric.Baran@steemer.com,ALLENTOWN,PA,Active,Active
3941,3941,3983,STANLEY WORKS,,NEW BRITAIN,CT,3941,3983,STANLEY WORKS,,NEW BRITAIN,CT,Active,Active
4161,4161,4213,STANTON CO.,,,42,4161,4213,STANTON CO.,,,42,Active,Active
10193,10193,,STANTON'S SHEET MUSIC,,COLUMBUS,OH,10193,,,,,,Inactive,Inactive
1200,1200,1183,Stanton's Sheet Music Inc.,,Columbus,OH,1200,1183,Stanton's Sheet Music Inc.,estrouse@stantons.com,Columbus,OH,Active,Active
12042,12086,X372,STANZIATE CONSTRUCTION LLC.,,,,12086,X372,STANZIATE CONSTRUCTION LLC.,,,,Active,Active
3914,3914,3955,STAPHAM SUPPLY INC.,,PHILADELPHIA,PA,3914,3955,STAPHAM SUPPLY INC.,,PHILADELPHIA,PA,Active,Active
10087,10087,,staples,,riverdale,nj,10087,,,,riverdale,nj,Inactive,Inactive
9732,9732,,STAPLES,,FRAMINGHAM,MA,9732,,STAPLES,,FRAMINGHAM,MA,Inactive,Active
9713,9713,,Staples,,Middletown,NJ,9713,,Staples,,Middletown,NJ,Inactive,Active
9100,9100,,Staples,,,  ,9100,,,,,,Inactive,Inactive
5112,5112,5787,STAPLES,,FRAMINGHAM,MA,5112,,,,FRAMINGHAM,MA,Inactive,Inactive
1675,1675,1680,STAPLES  ADVANTAGE,,ENGLEWOOD,NJ,1675,1680,STAPLES  ADVANTAGE,john.pandise@staples.com,ENGLEWOOD,NJ,Inactive,Inactive
2069,2069,2088,STAPLES BUSINESS ADVANTAGE,,BLUE BALL,PA,2069,2088,STAPLES BUSINESS ADVANTAGE,,BLUE BALL,PA,Inactive,Inactive
5794,5794,6658,STAPLES BUSINESS ADVANTAGE,,ROCHESTER,NY,5794,6658,STAPLES BUSINESS ADVANTAGE,patricia.brill@staples.com,ROCHESTER,NY,Inactive,Inactive
4369,4369,4429,STAPLES CORPORATE,,MONROE TWP.,NJ,4369,4429,STAPLES CORPORATE,,MONROE TWP.,NJ,Active,Active
2198,2198,2222,Staples Inc dba Staples Contract & Commercial LLC,,Rochester,NY,2198,2222,Staples Inc dba Staples Contract & Commercial LLC,eddatasolutions@staples.com,Rochester,NY,Active,Active
13153,14029,2543,"Staples, Inc dba Staples Contract & Commercial LLC",Clare.Hammerle@Staples.com,Rochester,NY,14029,2543,"Staples, Inc dba Staples Contract & Commercial LLC",EdDataSolutions2@staples.com,Rochester,NY,Active,Active
2506,14029,2543,"Staples, Inc dba Staples Contract & Commercial LLC",Clare.Hammerle@Staples.com,Rochester,NY,14029,2543,"Staples, Inc dba Staples Contract & Commercial LLC",EdDataSolutions2@staples.com,Rochester,NY,Active,Active
12549,12958,6245,STAR ATHLETICS,,ATLANTA,GA,12958,6245,STAR ATHLETICS,art@starathletics.com,ATLANTA,GA,Inactive,Inactive
5315,5315,6156,STAR AUTO STORE,,MOUNT HOLLY,  ,5315,6156,STAR AUTO STORE,,MOUNT HOLLY,,Inactive,Inactive
12836,13343,5148,"STAR CREATIONS, INC. dba AJ MADISON",,BROOKLYN,NY,13343,5148,"STAR CREATIONS, INC. dba AJ MADISON",nina@ajmadison.com,BROOKLYN,NY,Active,Active
12400,12654,5953,STAR DATA CO.,,RAMSEY,NJ,12654,5953,STAR DATA CO.,stardataproducts@gmail.com,RAMSEY,NJ,Active,Active
5840,5840,6734,STAR DATA PRODUCTS CO.,,RAMSEY,NJ,5840,6734,STAR DATA PRODUCTS CO.,stardataproducts@gmail.com,RAMSEY,NJ,Active,Active
4902,4902,5301,STAR MUSIC,,MORRISTOWN,NJ,4902,5301,STAR MUSIC,,MORRISTOWN,NJ,Active,Active
12707,13202,8098,STAR POLY BAG INC.,,BROOKLYN,NY,13202,8098,STAR POLY BAG INC.,gitty@starpoly.com,BROOKLYN,NY,Active,Active
1089,1089,1068,STAR SHOOTER CO.,,NEW RICHMOND,WI,1089,1068,STAR SHOOTER CO.,davidbishop@charter.net,NEW RICHMOND,WI,Active,Active
6115,6115,7083,STAR SPORTS INC.,,LINDEN,NJ,6115,7083,STAR SPORTS INC.,STARSPORTS@GMAIL.COM,LINDEN,NJ,Active,Active
1079,1079,1058,STARCOM DATA,,WAYNE,NJ,1079,1058,STARCOM DATA,,WAYNE,NJ,Active,Active
3686,3686,3712,Starlite,,MOORESTOWN,NJ,3686,3712,Starlite,dean_d@starlite.com,MOORESTOWN,NJ,Active,Active
11987,12025,X321,STARLITE PRODUCTIONS,,MOORESTOWN,NJ,12025,X321,STARLITE PRODUCTIONS,,MOORESTOWN,NJ,Active,Active
14296,15884,6972,"STARPLAST, INC.",hanna@starplastinc.com,BROOKLYN,NY,15884,6972,"STARPLAST, INC.",hanna@starplastinc.com,BROOKLYN,NY,Active,Active
13447,14330,4931,Starr Lighting LLC,gary@starrlighting.net,Danbury,CT,14330,4931,Starr Lighting LLC,gary@starrlighting.net,Danbury,CT,Active,Active
12286,12531,X576,STARR SECURITY SERVICES,,NEW YORK,NY,12531,X576,STARR SECURITY SERVICES,anthonynegri@verizon.net,NEW YORK,NY,Active,Active
13353,14236,R176,"START ELEVATOR REPAIR, INC.",modernization@startelevator.com,BRONX,NY,14236,R176,"START ELEVATOR REPAIR, INC.",sales@startelevator.com,BRONX,NY,Inactive,Inactive
3793,3793,3825,STARZONE INC / STARZONE FASHIONS,,DALLAS,TX,3793,3825,STARZONE INC / STARZONE FASHIONS,,DALLAS,TX,Inactive,Inactive
